f_Hz,omega_rad_s,ReZ_ohm,ImZ_ohm,absZ_ohm,phase_deg,I_amp_A,V_rms_V,I_rms_A,S_VA,P_W,Q_var,pf
201.2648447659996,1264.584315485509,50.0,-790.5207688093147,792.1004266624719,-86.3808946668565,0.001262466180221006,0.7071067811865475,0.0008926983970529512,0.0006312330901105029,3.9845521405045234e-05,-0.0006299742442944904,0.06312330901104998
202.0389696497521,1269.4482855810247,50.0,-787.4898974340621,789.075622840238,-86.3670027788627,0.0012673056562063727,0.7071067811865475,0.0008961204233395936,0.0006336528281031862,4.015159065631655e-05,-0.0006323794401551443,0.06336528281031853
202.8160720497039,1274.3309639625759,50.0,-784.4706315620966,786.0624477631753,-86.35305778514797,0.0012721635575463589,0.7071067811865475,0.000899555478319433,0.0006360817787731793,4.0460002928725034e-05,-0.0006347936810100266,0.06360817787731769
203.59616341827427,1279.232422587835,50.0,-781.4629266974824,783.0608570236382,-86.33905948521837,0.0012770399529366504,0.7071067811865475,0.0009030036105676549,0.0006385199764683251,4.0770776034911046e-05,-0.0006372169992793832,0.06385199764683251
204.37925525193188,1284.1527336912447,50.0,-778.4667385146621,780.0708063846866,-86.32500767785214,0.0012819349113122134,0.7071067811865475,0.0009064648688286415,0.0006409674556561066,4.108392792102629e-05,-0.0006396494274810561,0.06409674556561065
205.16535909136428,1289.0919697850838,50.0,-775.4820228578034,777.0922517794336,-86.31090216109735,0.0012868485018479319,0.7071067811865475,0.000909939302016422,0.0006434242509239658,4.139947666770666e-05,-0.0006420909982305519,0.06434242509239659
205.95448652164777,1294.0502036605333,50.0,-772.5087357401493,774.1251493103966,-86.29674273226959,0.0012917807939592408,0.7071067811865475,0.0009134269592151215,0.0006458903969796203,4.17174404910491e-05,-0.000644541744241106,0.06458903969796195
206.7466491724191,1299.0275083887561,50.0,-769.5468333433658,771.1694552488461,-86.28252918794965,0.0012967318573027678,0.7071067811865475,0.0009169278896794136,0.0006483659286513838,4.2037837743597194e-05,-0.000647001698323748,0.06483659286513847
207.54185871804467,1304.0239573219596,50.0,-766.5962720169052,768.2251260341703,-86.26826132398128,0.0013017017617769514,0.7071067811865475,0.0009204421428349581,0.0006508508808884756,4.236068691533052e-05,-0.0006494708933873526,0.06508508808884765
208.34012687779565,1309.0396240944965,50.0,-763.6570082773501,765.2921182732204,-86.25393893546877,0.0013066905775226938,0.7071067811865475,0.0009239697682788628,0.0006533452887613468,4.268600663466484e-05,-0.0006519493624387042,0.06533452887613479
209.14146541601735,1314.0745826239279,50.0,-760.7289988077864,762.3703887396841,-86.2395618167747,0.0013116983749239715,0.7071067811865475,0.0009275108157801146,0.0006558491874619856,4.301381566945472e-05,-0.0006544371385825387,0.06558491874619862
209.94588614230582,1319.1289071121344,50.0,-757.8122004571518,759.459894373436,-86.22512976151758,0.0013167252246084867,0.7071067811865475,0.0009310653352800407,0.0006583626123042432,4.334413292800672e-05,-0.0006569342550216016,0.06583626123042431
210.7534009116794,1324.2026720463928,50.0,-754.9065702396098,756.5605922799117,-86.21064256256955,0.0013217711974482815,0.7071067811865475,0.0009346333768927429,0.0006608855987241406,4.367697746009657e-05,-0.0006594407450566853,0.06608855987241405
211.56402162475464,1329.2959522004826,50.0,-752.012065333911,753.6724397294719,-86.19610001205406,0.001326836364560374,0.7071067811865475,0.0009382149909055465,0.0006634181822801869,4.4012368457994514e-05,-0.000661956642086674,0.06634181822801836
212.37776022792144,1334.408822635785,50.0,-749.128643082764,750.7953941567725,-86.18150190134345,0.0013319207973073839,0.7071067811865475,0.0009418102277794441,0.0006659603986536918,4.435032525749848e-05,-0.0006644819796085806,0.06659603986536929
213.1946287135191,1339.5413587023904,50.0,-746.256260992206,747.9294131601374,-86.1668480210568,0.0013370245672981607,0.7071067811865475,0.0009454191381495389,0.0006685122836490803,4.469086733897065e-05,-0.0006670167912175817,0.06685122836490776
214.01463912001304,1344.6936360402074,50.0,-743.3948767309765,745.0744545009336,-86.15213816105734,0.0013421477463884074,0.7071067811865475,0.0009490417728254854,0.0006710738731942036,4.503401432838697e-05,-0.0006695611106070458,0.06710738731942031
214.837803532172,1349.8657305800778,50.0,-740.5444481298948,742.2304761029491,-86.13737211045036,0.0013472904066813038,0.7071067811865475,0.0009526781827919312,0.0006736452033406518,4.537978599838681e-05,-0.0006721149715685618,0.06736452033406519
215.6641340812472,1355.0577185449006,50.0,-737.7049331812349,739.3974360517692,-86.1225496575807,0.001352452620528136,0.7071067811865475,0.0009563284192089613,0.0006762263102640678,4.5728202269335395e-05,-0.0006746784079919633,0.06762263102640657
216.49364294514882,1360.2696764507425,50.0,-734.8762900381128,736.5752925941654,-86.10767059003048,0.0013576344605289049,0.7071067811865475,0.0009599925334125288,0.0006788172302644523,4.607928321039021e-05,-0.0006772514538653417,0.06788172302644517
217.32634234862866,1365.5016811079843,50.0,-732.0584770138614,733.7640041374707,-86.09273469461671,0.0013628359995329642,0.7071067811865475,0.0009636705769149054,0.000681417999766482,4.643304904057532e-05,-0.0006798341432750703,0.0681417999766482
218.16224456345677,1370.7538096224312,50.0,-729.2514525814258,730.9635292489768,-86.07774175738899,0.0013680573106396195,0.7071067811865475,0.000967362601405106,0.0006840286553198096,4.678952012986278e-05,-0.0006824265104058049,0.06840286553198109
219.001361908606,1376.0261393964722,50.0,-726.4551753727407,728.1738266553114,-86.06269156362713,0.0013732984671987673,0.7071067811865475,0.0009710686587493398,0.0006866492335993835,4.714871700026208e-05,-0.0006850285895405023,0.06866492335993835
219.84370675042967,1381.3187481301973,50.0,-723.6696041781321,725.3948552418431,-86.04758389783876,0.001378559542811487,0.7071067811865475,0.0009747888009914291,0.0006892797714057434,4.751066032691543e-05,-0.0006876404150604111,0.0689279771405744
220.68929150284762,1386.631713822565,50.0,-720.8946979456987,722.6265740520619,-86.03241854375706,0.0013838406113306798,0.7071067811865475,0.0009785230803532612,0.0006919203056653399,4.7875370939201737e-05,-0.0006902620214450822,0.06919203056653399
221.53812862752622,1391.965114772534,50.0,-718.1304157807156,719.8689422869855,-86.01719528433831,0.001389141746861662,0.7071067811865475,0.0009822715492352075,0.0006945708734308308,4.8242869821846796e-05,-0.0006928934432723546,0.06945708734308319
222.39023063406353,1397.3190295802274,50.0,-715.3767169450273,717.1219193045529,-86.00191390175961,0.0013944630237627867,0.7071067811865475,0.0009860342602165642,0.0006972315118813933,4.861317811604141e-05,-0.0006955347152183502,0.06972315118813942
223.24561008017315,1402.6935371480868,50.0,-712.6335608564489,714.3854646190263,-85.98657417741643,0.00139980451664605,0.7071067811865475,0.0009898112660559795,0.000699902258323025,4.898631712056712e-05,-0.0006981858720574584,0.0699902258323026
224.1042795718695,1408.0887166820369,50.0,-709.9009070881667,711.6595379003937,-85.97117589192034,0.0014051663003777002,0.7071067811865475,0.000993602619691885,0.00070258315018885,4.9362308292928776e-05,-0.0007008469486623181,0.07025831501888495
224.96625176365345,1413.504647692651,50.0,-707.1787153681443,708.9440989737757,-85.95571882509655,0.0014105484500788414,0.7071067811865475,0.0009974083742429229,0.0007052742250394205,4.974117325049559e-05,-0.0007035179800037943,0.07052742250394216
225.83153935869868,1418.941409996324,50.0,-704.4669455785275,706.2391078188323,-85.94020275598166,0.0014159510411260383,0.7071067811865475,0.0010012285830083736,0.000707975520563019,5.012293377164785e-05,-0.000706199001150951,0.070797552056302
226.70015510903997,1424.399083716453,50.0,-701.7655577550519,703.5445245691697,-85.92462746282114,0.0014213741491519263,0.7071067811865475,0.0010050632994685863,0.000710687074575963,5.0507611796934093e-05,-0.0007088900472710212,0.07106870745759637
227.57211181575866,1429.8777492846048,50.0,-699.0745120864597,700.8603095117612,-85.90899272306709,0.0014268178500457928,0.7071067811865475,0.0010089125772853905,0.0007134089250228963,5.089522943023232e-05,-0.0007115911536293635,0.07134089250228945
228.4474223291747,1435.3774874417202,50.0,-696.3937689139038,698.1864230863499,-85.89329831337577,0.0014322822199542007,0.7071067811865475,0.0010127764703025375,0.0007161411099771003,5.1285808939923274e-05,-0.0007143023555894318,0.07161411099770995
229.3260995490324,1440.8983792392835,50.0,-693.723288730374,695.5228258848776,-85.87754400960532,0.0014377673352815585,0.7071067811865475,0.0010166550325461025,0.0007188836676407792,5.167937276006564e-05,-0.0007170236886127155,0.07188836676407766
230.20815642469395,1446.440506040537,50.0,-691.0630321801037,692.8694786508921,-85.86172958681327,0.0014432732726907401,0.7071067811865475,0.0010205483182249234,0.00072163663634537,5.207594349158595e-05,-0.000719755188258703,0.07216366363453697
231.09360595532775,1452.0039495216643,50.0,-688.4129600579994,690.2263422789779,-85.84585481925431,0.0014488001091036552,0.7071067811865475,0.0010244563817310044,0.0007244000545518275,5.2475543903468916e-05,-0.000722496890184813,0.07244000545518255
231.9824611901011,1457.5887916730019,50.0,-685.7730333090572,687.5933778141739,-85.82991948037775,0.001454347921701852,0.7071067811865475,0.0010283792776399415,0.0007271739608509259,5.287819693396235e-05,-0.0007252488301463416,0.07271739608509253
232.8747352283724,1463.1951148002458,50.0,-683.1432130277893,684.9705464514014,-85.81392334282526,0.0014599167879270993,0.7071067811865475,0.0010323170607113347,0.0007299583939635496,5.328392569178424e-05,-0.0007280110439963923,0.07299583939635465
233.77044121988396,1468.823001525664,50.0,-680.5234604576506,682.3578095348917,-85.79786617842841,0.0014655067854819738,0.7071067811865475,0.0010362697858892027,0.0007327533927409868,5.369275345734272e-05,-0.0007307835676858066,0.07327533927409872
234.6695923649561,1474.472534789315,50.0,-677.9137369904666,679.7551285576149,-85.78174775820636,0.0014711179923304423,0.7071067811865475,0.001040237508302395,0.000735558996165221,5.4104703683958836e-05,-0.000733566437263087,0.0735558996165222
235.5722019146811,1480.143797850267,50.0,-675.3140041658668,677.1624651607149,-85.76556785236347,0.0014767504866984383,0.7071067811865475,0.001044220283265,0.0007383752433492189,5.451979999910178e-05,-0.0007363596888743137,0.07383752433492183
236.47828317112004,1485.8368742878351,50.0,-672.7242236707121,674.5797811329379,-85.7493262302868,0.0014824043470744526,0.7071067811865475,0.0010482181662767617,0.0007412021735372262,5.493806620563081e-05,-0.000739163358763064,0.07412021735372258
237.38784948749597,1491.5518480027938,50.0,-670.14435733854,672.0070384100785,-85.73302266054387,0.0014880796522100867,0.7071067811865475,0.0010522312130234715,0.0007440398261050433,5.5359526283042234e-05,-0.000741977483270308,0.07440398261050424
238.3009142683943,1497.2888032186374,50.0,-667.5743671489906,669.4441990744078,-85.7166569108802,0.0014937764811206488,0.7071067811865475,0.0010562594793773895,0.0007468882405603243,5.5784204388729716e-05,-0.0007448020988343235,0.07468882405603247
239.21749096995669,1503.0478244827973,50.0,-665.0142152272571,666.8912253541238,-85.700228748217,0.0014994949130857033,0.7071067811865475,0.0010603030213976333,0.0007497474565428514,5.6212124859247565e-05,-0.0007476372419905814,0.07497474565428525
240.13759310008294,1508.828996667911,50.0,-662.463863843518,664.3480796227857,-85.68373793864865,0.0015052350276496564,0.7071067811865475,0.0010643618953305922,0.000752617513824828,5.6643312211586594e-05,-0.0007504829493716469,0.07526175138248291
241.06123421862642,1514.6324049730504,50.0,-659.9232754123901,661.8147243987681,-85.66718424744045,0.0015109969046223012,0.7071067811865475,0.001068436157610312,0.0007554984523111504,5.7077791144454374e-05,-0.0007533392577070531,0.07554984523111506
241.98842793759752,1520.4581349249988,50.0,-657.3924124923658,659.2911223446989,-85.65056743902613,0.0015167806240793992,0.7071067811865475,0.0010725258648589067,0.0007583903120396995,5.7515586539567066e-05,-0.0007562062038231916,0.07583903120396968
242.91918792136138,1526.3062723794947,50.0,-654.8712377852686,656.777236266917,-85.63388727700553,0.0015225862663632206,0.7071067811865475,0.0010766310738869402,0.0007612931331816102,5.7956723462947324e-05,-0.0007590838246431763,0.07612931331816107
243.8535278868407,1532.176903522505,50.0,-652.3597141356994,654.2730291149188,-85.61714352414221,0.0015284139120831106,0.7071067811865475,0.001080751841693827,0.0007642069560415552,5.8401227166229965e-05,-0.0007619721571867163,0.07642069560415554
244.79146160371766,1538.0701148714948,50.0,-649.8578045304898,651.7784639808132,-85.60033594236101,0.001534263642116039,0.7071067811865475,0.0010848882254682213,0.0007671318210580193,5.8849123087979356e-05,-0.0007648712385699758,0.07671318210580201
245.7330028946366,1543.9859932766994,50.0,-647.3654720981575,649.2935040987785,-85.58346429274576,0.0015401355376071463,0.7071067811865475,0.001089040282588402,0.000770067768803573,5.93004368550113e-05,-0.0007677811060054279,0.07700677688035727
246.67816563540796,1549.9246259224076,50.0,-644.8826801083616,646.8181128445178,-85.56652833553674,0.001546029679970295,0.7071067811865475,0.0010932080706226633,0.0007730148399851473,5.975519428372631e-05,-0.0007707017968017053,0.07730148399851475
247.6269637552125,1555.8861003282432,50.0,-642.4093919713625,644.3522537347221,-85.54952783012848,0.0015519461508886054,0.7071067811865475,0.0010973916473296936,0.0007759730754443025,6.0213421381448866e-05,-0.000773633348363441,0.07759730754443019
248.57941123680774,1561.8705043504626,50.0,-639.9455712374802,641.8958904265277,-85.53246253506721,0.001557885032315005,0.7071067811865475,0.0011015910706589638,0.0007789425161575024,6.067514434777808e-05,-0.0007765757981911084,0.07789425161575023
249.53552211673133,1567.877926183233,50.0,-637.4911815965627,639.4489867169872,-85.51533220804859,0.0015638464064727474,0.7071067811865475,0.0011058063987510935,0.0007819232032363736,6.114038957594312e-05,-0.000779529183880843,0.07819232032363736
250.49531048551162,1573.9084543599552,50.0,-635.0461868774427,637.0115065425268,-85.49813660591528,0.0015698303558559661,0.7071067811865475,0.0011100376899382447,0.000784915177927983,6.160918365417164e-05,-0.0007824935431242763,0.0784915177927982
251.45879048787143,1579.9621777545437,50.0,-632.6105510474133,634.583413978424,-85.48087548465453,0.0015758369632301802,0.7071067811865475,0.0011142850027444765,0.00078791848161509,6.208155336706286e-05,-0.0007854689137083412,0.07879184816150896
252.42597632294004,1586.039185582759,50.0,-630.1842382116893,632.1646732382687,-85.46354859939586,0.0015818663116328405,0.7071067811865475,0.0011185483958861338,0.00079093315581642,6.255752569697216e-05,-0.0007884553335150914,0.07909331558164204
253.39688224446,1592.1395674035068,50.0,-627.7672126128836,629.7552486734425,-85.44615570440865,0.0015879184843738345,0.7071067811865475,0.001122827928272203,0.0007939592421869171,6.303712782540232e-05,-0.0007914528405214979,0.07939592421869164
254.37152256099813,1598.2634131201642,50.0,-625.3594386304773,627.3551047725886,-85.42869655309971,0.0015939935650360131,0.7071067811865475,0.0011271236590046849,0.0007969967825180065,6.352038713440535e-05,-0.0007944614727992477,0.07969967825180052
255.34991163615638,1604.4108129819035,50.0,-622.960880780296,624.9642061610905,-85.411170898011,0.0016000916374756997,0.7071067811865475,0.0011314356473789541,0.0008000458187378497,6.400733120799159e-05,-0.0007974812685145318,0.08000458187378491
256.33206388878335,1610.5818575850226,50.0,-620.5715037139868,622.5825176005496,-85.39357849081712,0.0016062127858231996,0.7071067811865475,0.00113576395288412,0.0008031063929115997,6.449798783354814e-05,-0.0008005122659278271,0.08031063929116006
257.31799379318693,1616.7766378742801,50.0,-618.1912722184967,620.2100039882648,-85.37591908232314,0.0016123570944833088,0.7071067811865475,0.0011401086352033866,0.0008061785472416543,6.499238500326635e-05,-0.0008035545033936724,0.08061785472416534
258.30771587934714,1622.995245144233,50.0,-615.8201512155547,617.8466303567161,-85.35819242246197,0.0016185246481358103,0.7071067811865475,0.0011444697542144023,0.000809262324067905,6.549055091557868e-05,-0.0008066080193604332,0.08092623240679049
259.30124473313185,1629.2377710405922,50.0,-613.4581057611518,615.492361873046,-85.34039826029218,0.0016247155317359798,0.7071067811865475,0.0011488473699896185,0.0008123577658679897,6.599251397660317e-05,-0.0008096728523700665,0.08123577658679898
260.2985949965086,1635.5043075615527,50.0,-611.1051010450332,613.1471638385522,-85.32253634399555,0.0016309298305150607,0.7071067811865475,0.001153241542796626,0.0008154649152575301,6.649830280159712e-05,-0.0008127490410578642,0.08154649152575306
261.2997813677645,1641.7949470591764,50.0,-608.7611023901744,610.8110016881658,-85.30460642087472,0.001637167629980779,0.7071067811865475,0.0011576523330985172,0.0008185838149903893,6.700794621642202e-05,-0.0008158366241522116,0.08185838149903896
262.30481860171864,1648.109782240725,50.0,-606.4260752522823,608.4838409899534,-85.2866082373508,0.0016434290159177964,0.7071067811865475,0.0011620798015542083,0.0008217145079588981,6.752147325901338e-05,-0.0008189356404743088,0.08217145079588978
263.3137215099434,1654.4489061700535,50.0,-604.0999852192748,606.1656474445974,-85.26854153896106,0.0016497140743882198,0.7071067811865475,0.0011665240090187987,0.0008248570371941098,6.803891318086434e-05,-0.0008220461289379154,0.08248570371941079
264.32650496097904,1660.8124122689555,50.0,-601.7827980107834,603.856386884901,-85.25040607035648,0.0016560228917320478,0.7071067811865475,0.0011709850165438867,0.0008280114458660238,6.856029544851431e-05,-0.0008251681285490586,0.08280114458660236
265.34318388055647,1667.2003943185637,50.0,-599.4744794776398,601.5560252752749,-85.23220157529947,0.0016623555545676651,0.7071067811865475,0.0011754628853779198,0.0008311777772838325,6.908564974504926e-05,-0.0008283016784057585,0.0831177777283833
266.3637732518144,1673.612946460715,50.0,-597.1749956013787,599.2645287112416,-85.2139277966615,0.001668712149792291,0.7071067811865475,0.0011799576769665108,0.0008343560748961453,6.961500597161023e-05,-0.0008314468176977255,0.08343560748961455
267.3882881155213,1680.0501631993452,50.0,-594.8843124937333,596.9818634189331,-85.19558447642068,0.0016750927645824444,0.7071067811865475,0.0011844694529527674,0.000837546382291222,7.014839424891133e-05,-0.0008346035857060603,0.08375463822912214
268.4167435702971,1686.5121394018815,50.0,-592.6023963961366,594.7079957545919,-85.17717135565948,0.0016814974863944036,0.7071067811865475,0.0011889982751776172,0.0008407487431972017,7.068584491876747e-05,-0.0008377720218029451,0.08407487431972023
269.4491547728355,1692.9989703006386,50.0,-590.3292136792243,592.4428922040767,-85.15868817456241,0.0016879264029646484,0.7071067811865475,0.0011935442056801198,0.0008439632014823241,7.122738854562932e-05,-0.0008409521654513198,0.08439632014823231
270.48553693812744,1699.5107514942235,50.0,-588.0647308423386,590.1865193823662,-85.14013467241354,0.0016943796023103105,0.7071067811865475,0.001198107306697786,0.0008471898011551551,7.177305591813105e-05,-0.0008441440562045581,0.08471898011551543
271.5259053396848,1706.0475789489428,50.0,-585.8089145130355,587.9388440330684,-85.12151058759427,0.0017008571727296102,0.7071067811865475,0.0012026876406668863,0.000850428586364805,7.23228780506441e-05,-0.0008473477337061287,0.08504285863648056
272.57027530976734,1712.609549000225,50.0,-583.5617314465899,585.6998330279273,-85.102815657581,0.0017073592028022963,0.7071067811865475,0.0012072852702227615,0.000853679601401148,7.287688618484233e-05,-0.0008505632376892529,0.08536796014011484
273.6186622396051,1719.1967583540206,50.0,-581.323148525512,583.469453366339,-85.08404961894273,0.0017138857813900614,0.7071067811865475,0.001211900258200117,0.0008569428906950305,7.343511179127553e-05,-0.0008537906079765448,0.08569428906950308
274.67108157962974,1725.8093040882552,50.0,-579.0931327590506,581.2476721748582,-85.06521220733873,0.001720436997636986,0.7071067811865475,0.0012165326676333368,0.0008602184988184927,7.399758657095414e-05,-0.0008570298844796576,0.0860218498818493
275.7275488396977,1732.4472836542304,50.0,-576.871651282716,579.034456706721,-85.04630315751629,0.0017270129409699302,0.7071067811865475,0.0012211825617567604,0.000863506470484965,7.45643424569402e-05,-0.0008602811071989003,0.08635064704849654
276.78807958932293,1739.1107948780877,50.0,-574.6586713577875,576.8297743413542,-85.02732220330833,0.0017336137010989722,0.7071067811865475,0.0012258500040049918,0.000866806850549486,7.513541161595197e-05,-0.0008635443162228679,0.08668068505494868
277.8526894579032,1745.7999359622295,50.0,-572.4541603708369,574.6335925839003,-85.00826907763108,0.001740239368017792,0.7071067811865475,0.0012305350580131724,0.0008701196840088958,7.571082644997418e-05,-0.0008668195517280413,0.0870119684008897
278.9213941349519,1752.5148054867764,50.0,-570.2580858332444,572.4458790647338,-84.98914351248182,0.0017468900320040859,0.7071067811865475,0.001235237787617274,0.0008734450160020428,7.629061959788086e-05,-0.0008701068539783952,0.08734450160020425
279.99420937032914,1759.255502411017,50.0,-568.070415380722,570.2666015389872,-84.96994523893649,0.0017535657836199503,0.7071067811865475,0.001239958256854369,0.000876782891809975,7.687482393706629e-05,-0.0008734062633249818,0.08767828918099756
281.0711509744736,1766.0221260748676,50.0,-565.8911167728348,568.0957278860722,-84.95067398714747,0.0017602667137122767,0.7071067811865475,0.00124469652996291,0.0008801333568561382,7.746347258508554e-05,-0.0008767178202055175,0.08801333568561394
282.1522348186356,1772.8147762003355,50.0,-563.7201578925266,565.9332261092072,-84.93132948634123,0.0017669929134131305,0.7071067811865475,0.0012494526713829985,0.0008834964567065651,7.805659890130561e-05,-0.0008800415651439517,0.08834964567065658
283.2374768351108,1779.6335528929865,50.0,-561.5575067456473,563.7790643349464,-84.91191146481601,0.0017737444741401228,0.7071067811865475,0.0012542267457566476,0.0008868722370700613,7.865423648856556e-05,-0.0008833775387500272,0.08868722370700619
284.3268930174764,1786.4785566434298,50.0,-559.4031314604787,561.6332108127061,-84.89241964993963,0.001780521487596788,0.7071067811865475,0.001259018817928048,0.0008902607437983939,7.925641919484698e-05,-0.0008867257817188357,0.08902607437983942
285.42049942082366,1793.349888328779,50.0,-557.2570002872702,559.4956339143021,-84.8728537681471,0.0017873240457729291,0.7071067811865475,0.0012638289529438133,0.0008936620228864644,7.986318111495275e-05,-0.0008900863348303511,0.08936620228864643
286.51831216199895,1800.247649214166,50.0,-555.1190815977632,557.3663021334748,-84.85321354493834,0.0017941522409449966,0.7071067811865475,0.0012686572160532476,0.0008970761204724982,8.047455659219889e-05,-0.0008934592389489725,0.0897076120472499
287.6203474198364,1807.171940954204,50.0,-552.9893438847336,555.2451840854346,-84.83349870487609,0.001801006165676408,0.7071067811865475,0.0012735036727085708,0.0009005030828382039,8.109058022011067e-05,-0.00089684453502303,0.09005030828382012
288.72662143540106,1814.1228655945145,50.0,-550.8677557615188,553.1322485063878,-84.81370897158332,0.001807885912817921,0.7071067811865475,0.0012783683885651833,0.0009039429564089603,8.171128684413711e-05,-0.0009002422640843112,0.09039429564089599
289.83715051222384,1821.1005255732032,50.0,-548.7542859615636,551.0274642530856,-84.7938440677413,0.001814791575507936,0.7071067811865475,0.00128325142948188,0.0009073957877539679,8.233671156336432e-05,-0.000903652467247545,0.0907395787753967
290.9519510165459,1828.1050237223958,50.0,-546.6489033379519,548.9308003023564,-84.7739037150871,0.00182172324717285,0.7071067811865475,0.0012881528615210991,0.0009108616235864248,8.296688973224984e-05,-0.0009070751857099027,0.09108616235864254
292.0710393775565,1835.1364632697332,50.0,-544.5515768629529,546.8422257506533,-84.75388763441153,0.0018286810215273604,0.7071067811865475,0.0012930727509491394,0.0009143405107636801,8.360185696235869e-05,-0.0009105104607504697,0.09143405107636796
293.19443208763704,1842.194947839904,50.0,-542.4622756275612,544.7617098135955,-84.7337955455567,0.001835664992574783,0.7071067811865475,0.0012980111642363825,0.0009178324962873914,8.424164912411433e-05,-0.0009139583337297133,0.09178324962873903
294.32214570260345,1849.2805814561673,50.0,-540.3809688410424,542.6892218255156,-84.71362716741397,0.0018426752546073562,0.7071067811865475,0.0013029681680575096,0.000921337627303678,8.488630234855716e-05,-0.0009174188460889391,0.09213376273036786
295.45419684195025,1856.3934685418872,50.0,-538.3076258304789,540.6247312390054,-84.69338221792165,0.0018497119022065397,0.7071067811865475,0.0013079438292917121,0.0009248559511032696,8.553585302911334e-05,-0.0009208920393497359,0.09248559511032696
296.59060218909553,1863.5337139220708,50.0,-536.242216040318,538.568207624467,-84.67306041406273,0.0018567750302433007,0.7071067811865475,0.0013129382150228947,0.0009283875151216502,8.619033782337522e-05,-0.0009243779551134074,0.092838751512165
297.73137849162663,1870.7014228249127,50.0,-534.1847090319218,536.5196206696628,-84.65266147186276,0.0018638647338783977,0.7071067811865475,0.0013179513925398747,0.0009319323669391987,8.684979365488965e-05,-0.0009278766350603944,0.09319323669391978
298.87654256154815,1877.8967008833536,50.0,-532.1350744831167,534.4789401792667,-84.63218510638752,0.0018709811085626598,0.7071067811865475,0.0013229834293365806,0.0009354905542813297,8.75142577149589e-05,-0.0009313881209496872,0.09354905542813292
300.0261112755267,1885.119654136617,50.0,-530.0932821877511,532.4461360744228,-84.611631031741,0.001878124250037237,0.7071067811865475,0.001328034393112229,0.0009390621250186183,8.818376746444842e-05,-0.0009349124546182168,0.09390621250186194
301.18010157514396,1892.3703890318,50.0,-528.0593020552442,530.4211783922957,-84.59099896106305,0.001885294254333878,0.7071067811865475,0.0013331043517715207,0.0009426471271669389,8.885836063560831e-05,-0.0009384496779802502,0.0942647127166939
302.3385304671416,1899.6490124254117,50.0,-526.033104110149,528.404037285635,-84.57028860652728,0.0018924912177751554,0.7071067811865475,0.0013381933734247997,0.0009462456088875776,8.953807523390234e-05,-0.000941999833026753,0.09462456088875786
303.5014150236765,1906.955631584978,50.0,-524.0146584917037,526.3946830223277,-84.54949967933888,0.0018997152369747315,0.7071067811865475,0.0013433015263882417,0.0009498576184873656,9.022294953984907e-05,-0.0009455629618247638,0.09498576184873665
304.6687723825689,1914.2903541905985,50.0,-522.0039354533975,524.393085984965,-84.52863188973242,0.0019069664088375705,0.7071067811865475,0.0013484288791840043,0.0009534832044187852,9.091302211087146e-05,-0.0009491391065167335,0.09534832044187849
305.8406197475564,1921.653288336545,50.0,-520.0009053625294,522.3992166704026,-84.50768494696973,0.0019142448305601695,0.7071067811865475,0.0013535755005403894,0.0009571224152800845,9.160833178315827e-05,-0.0009527283093198655,0.09571224152800847
307.0169743885476,1929.0445425328537,50.0,-518.0055386997714,520.4130456893258,-84.48665855933777,0.0019215505996307712,0.7071067811865475,0.0013587414593919948,0.0009607752998153855,9.230891767353431e-05,-0.0009563306125254407,0.09607752998153847
308.19785364187624,1936.4642257069213,50.0,-516.0178060587344,518.4345437658159,-84.4655524341464,0.0019288838138295699,0.7071067811865475,0.0013639268248798588,0.0009644419069147847,9.301481918134262e-05,-0.0009599460584981265,0.09644419069147847
309.3832749105567,1943.9124472051124,50.0,-514.0376781455346,516.4636817369177,-84.44436627772642,0.0019362445712289053,0.7071067811865475,0.001369131666351598,0.0009681222856144525,9.372607599033522e-05,-0.0009635746896752766,0.09681222856144531
310.5732556645403,1951.3893167943688,50.0,-512.0651257783619,514.5004305522102,-84.42309979542728,0.0019436329701934478,0.7071067811865475,0.0013743560533615376,0.0009718164850967237,9.444272807057514e-05,-0.0009672165485662132,0.09718164850967247
311.76781344097424,1958.8949446638355,50.0,-510.1001198870477,512.5447612733744,-84.40175269161507,0.0019510491093803865,0.7071067811865475,0.0013796000556708452,0.000975524554690193,9.516481568034994e-05,-0.0009708716777515062,0.09755245546901929
312.9669658444568,1966.4294414264664,50.0,-508.1426315126415,510.59664507377266,-84.38032466967042,0.0019584930877395734,0.7071067811865475,0.0013848637432476323,0.0009792465438697867,9.589237936809225e-05,-0.0009745401198822181,0.09792465438697871
314.1707305473012,1973.9929181206799,50.0,-506.19263180697726,508.6560532380147,-84.35881543198636,0.001965965004513711,0.7071067811865475,0.0013901471862670866,0.0009829825022568555,9.662545997431498e-05,-0.000978221917679164,0.09829825022568563
315.3791252897912,1981.5854862119659,50.0,-504.2500920322562,506.72295716154287,-84.33722467996633,0.0019734649592384676,0.7071067811865475,0.001395450455111554,0.0009867324796192338,9.736409863355227e-05,-0.0009819171139321269,0.09867324796192348
316.5921678804475,1989.2072575945606,50.0,-502.31498356061445,504.79732835020076,-84.31555211402203,0.0019809930517426487,0.7071067811865475,0.00140077362037066,0.0009904965258713241,9.810833677631619e-05,-0.0009856257514990908,0.09904965258713233
